flesch_reading_ease*flesch_kincaid_grade*smog_index*gunning_fog*coleman_liau_index*automated_readability_index*dale_chall_readability_score*linsear_write_formula*spache_readability*mcalpine_eflaw*reading_time*syllable_count*monosyllab_count*polysyllab_count*word_count*miniword_count*difficult_words*school_grade*complexity
96.69*1.9*0.0*3.4*4.2*3.0*9.63*4.0*3.56*11.5*1.07*21*13*0*17*6*3*3rd and 4th grade*simple
53.88*8.0*0.0*12.49*9.31*7.1*12.86*6.0*4.02*13.0*0.68*15*7*2*9*4*2*7th and 8th grade*simple
90.77*2.1*0.0*2.4*1.38*0.4*6.57*2.5*3.12*8.0*0.35*8*4*0*6*2*1*2nd and 3rd grade*simple
63.02*10.7*0.0*11.6*9.7*13.1*10.56*16.5*5.74*35.0*1.72*35*18*3*25*10*4*10th and 11th grade*simple
36.28*12.7*0.0*16.09*11.77*12.4*12.42*14.5*6.24*25.0*1.4*32*9*4*18*7*6*11th and 12th grade*simple
22.75*15.8*0.0*21.37*17.82*18.5*11.64*19.0*7.82*28.0*2.04*43*12*7*23*5*10*18th and 19th grade*simple
15.65*18.5*0.0*18.67*16.37*21.5*11.97*25.0*7.94*44.0*2.61*58*16*7*30*14*10*18th and 19th grade*simple
66.74*7.2*0.0*11.35*9.73*8.2*10.35*8.5*4.66*18.0*1.88*40*19*5*26*10*6*8th and 9th grade*simple
45.25*11.3*0.0*12.71*14.56*14.4*9.47*14.5*5.27*23.5*2.95*61*17*8*35*12*8*14th and 15th grade*simple
78.59*6.8*0.0*11.64*10.79*13.0*16.81*15.5*5.29*22.0*1.42*24*14*2*18*4*4*6th and 7th grade*simple
71.48*9.5*0.0*11.6*9.23*12.9*11.19*15.0*5.74*34.0*1.7*33*18*1*25*9*4*9th and 10th grade*simple
84.68*4.4*0.0*4.8*6.48*5.4*5.55*6.0*2.53*17.0*0.78*15*9*0*12*5*0*5th and 6th grade*simple
59.64*9.9*0.0*14.0*9.11*10.5*12.52*13.5*5.38*28.0*1.37*29*14*3*20*8*4*9th and 10th grade*simple
50.5*13.4*0.0*12.98*12.49*17.6*11.06*18.0*7.3*35.0*2.22*44*15*1*29*6*8*12th and 13th grade*simple
99.23*0.9*0.0*2.4*5.27*3.6*9.2*2.5*1.68*9.0*0.41*7*5*0*6*3*0*2nd and 3rd grade*simple
86.71*3.7*0.0*4.0*3.86*2.4*7.29*4.5*3.97*15.0*0.59*13*7*0*10*5*2*3rd and 4th grade*simple
60.99*11.5*0.0*12.28*7.09*11.9*11.41*15.5*7.19*39.0*1.67*37*18*1*27*12*8*11th and 12th grade*simple
44.41*15.8*0.0*16.29*11.15*19.5*11.69*23.0*7.74*50.0*2.56*51*22*3*35*15*8*15th and 16th grade*simple
38.32*18.1*0.0*18.35*12.49*23.1*11.45*25.5*8.93*53.0*3.07*60*25*3*41*12*11*11th and 12th grade*simple
39.67*13.4*0.0*14.42*11.78*14.4*13.02*16.5*7.07*31.0*1.75*39*13*3*23*8*8*13th and 14th grade*simple
52.19*10.7*0.0*13.92*12.36*12.6*11.23*13.0*6.23*27.0*1.45*30*12*3*19*8*6*12th and 13th grade*simple
44.41*15.8*0.0*18.57*12.95*21.8*12.59*27.5*7.99*46.0*2.81*51*23*4*35*11*9*12th and 13th grade*simple
51.85*8.8*0.0*11.67*11.58*9.3*9.92*8.5*3.95*15.0*0.87*19*8*3*11*4*2*8th and 9th grade*simple
73.51*8.7*0.0*9.2*6.22*9.3*8.21*12.5*5.95*34.0*1.38*30*16*0*23*11*5*8th and 9th grade*simple
94.15*2.9*0.0*4.4*5.78*4.2*7.05*5.0*3.17*16.0*0.69*13*9*0*11*5*1*4th and 5th grade*simple
79.77*4.2*0.0*5.75*5.88*4.2*11.49*4.25*4.06*12.0*1.13*23*12*1*17*7*4*5th and 6th grade*simple
84.68*4.4*0.0*4.8*6.48*5.0*6.86*5.5*3.25*17.0*0.76*15*9*0*12*5*1*4th and 5th grade*simple
70.13*8.0*0.0*9.42*6.61*8.8*9.79*13.0*4.81*27.0*1.19*26*12*2*18*9*3*6th and 7th grade*simple
56.25*9.1*0.0*10.0*12.29*11.0*9.64*10.75*4.67*20.5*2.34*48*20*5*30*11*6*9th and 10th grade*simple
78.25*4.8*0.0*8.0*8.79*6.6*11.24*5.5*4.83*15.5*1.44*28*14*2*20*11*6*6th and 7th grade*simple
24.45*19.3*0.0*20.46*13.82*22.6*13.42*26.0*8.91*51.0*2.97*63*22*6*38*13*12*13th and 14th grade*simple
69.79*6.0*0.0*8.0*7.92*5.7*8.87*5.5*4.83*14.0*0.69*15*6*1*10*4*3*5th and 6th grade*simple
36.63*14.6*0.0*18.09*13.35*16.6*11.61*20.0*7.15*34.0*2.03*44*15*6*26*8*8*11th and 12th grade*simple
31.89*12.3*0.0*11.31*9.91*8.5*7.71*10.5*4.66*21.0*1.0*26*7*3*14*7*3*11th and 12th grade*simple
-11.44*18.6*0.0*22.0*19.25*16.8*13.85*14.5*8.11*20.0*1.44*36*5*6*15*5*9*18th and 19th grade*simple
86.71*3.7*0.0*6.0*5.6*3.8*9.66*5.0*4.4*15.5*1.26*26*15*1*20*11*5*5th and 6th grade*simple
92.63*3.4*0.0*6.6*4.1*3.7*11.84*6.5*3.63*19.5*1.47*30*21*1*25*14*3*3rd and 4th grade*simple
31.21*14.6*0.0*17.9*15.79*17.3*13.7*17.0*7.82*33.0*1.95*42*13*5*23*10*10*16th and 17th grade*simple
60.31*7.6*0.0*11.67*10.01*7.6*9.92*8.0*4.74*16.0*0.81*18*7*3*11*5*3*7th and 8th grade*simple
89.75*2.5*0.0*2.8*2.44*0.9*6.24*4.0*1.83*11.0*0.41*9*6*1*7*4*0*2nd and 3rd grade*simple
89.08*4.8*0.0*7.65*5.97*6.2*11.83*8.25*4.17*23.5*1.95*37*28*1*32*15*4*5th and 6th grade*simple
-4.33*15.9*0.0*18.2*18.81*15.5*11.93*8.5*6.27*9.0*0.82*19*3*4*8*1*4*15th and 16th grade*simple
61.33*7.2*0.0*8.0*11.4*9.5*10.45*6.5*4.83*13.0*0.81*16*5*1*10*3*3*7th and 8th grade*simple
49.15*11.9*0.0*10.62*9.11*11.6*10.47*16.5*5.5*30.0*1.51*35*13*4*22*8*4*11th and 12th grade*simple
30.87*12.7*0.0*14.0*18.49*16.2*11.75*11.5*4.67*22.0*1.41*28*11*3*15*7*3*11th and 12th grade*simple
99.73*0.7*0.0*2.2*4.16*2.8*11.09*2.25*1.61*7.5*0.73*13*9*0*11*4*0*2nd and 3rd grade*simple
95.17*2.5*0.0*4.0*5.02*3.8*12.03*5.0*3.97*15.0*0.63*12*8*0*10*5*2*4th and 5th grade*simple
90.6*4.2*0.0*7.18*5.33*5.0*7.62*7.25*4.07*20.5*1.73*36*23*1*29*12*4*4th and 5th grade*simple
68.77*6.4*0.0*8.04*7.93*6.3*8.49*6.5*4.74*17.0*0.76*17*8*1*11*6*3*7th and 8th grade*simple
116.15*-1.5*0.0*2.4*-1.53*-2.0*6.57*2.5*1.68*9.0*0.31*6*6*0*6*3*0*2nd and 3rd grade*simple
74.53*8.3*0.0*8.8*10.15*12.9*10.47*13.5*5.5*30.0*1.6*28*16*0*22*8*4*8th and 9th grade*simple
12.26*17.8*0.0*21.2*16.19*21.0*12.46*25.5*8.15*35.0*2.34*50*11*8*25*10*11*20th and 21st grade*simple
85.69*4.0*0.0*4.4*7.93*5.9*11.36*5.0*4.74*15.0*0.75*14*8*0*11*4*3*3rd and 4th grade*simple
45.42*9.2*0.0*8.04*9.31*7.1*14.61*7.0*4.97*12.0*0.68*16*5*3*9*3*3*8th and 9th grade*simple
48.47*8.0*0.0*9.07*12.05*9.0*9.2*4.5*4.55*9.0*0.51*11*3*2*6*3*2*8th and 9th grade*simple
51.18*11.1*0.0*12.0*10.85*12.1*10.94*15.5*5.81*27.0*1.47*32*12*4*20*7*5*10th and 11th grade*simple
56.93*6.8*0.0*2.4*3.35*2.0*11.83*3.5*4.55*8.0*0.38*10*3*1*6*2*2*3rd and 4th grade*simple
73.51*8.7*0.0*9.2*6.74*10.1*9.58*14.0*5.95*33.0*1.44*31*16*1*23*10*5*9th and 10th grade*simple
81.29*3.7*0.0*8.51*1.57*0.9*15.26*4.0*3.05*12.0*0.41*10*6*1*7*5*1*3rd and 4th grade*simple
46.44*15.0*0.0*19.26*15.33*21.8*11.02*23.0*8.1*40.0*2.75*50*22*5*33*7*10*14th and 15th grade*simple
120.21*-3.1*0.0*0.8*-13.21*-4.0*0.1*0.5*1.12*3.0*0.1*2*2*0*2*1*0*0th and 1st grade*simple
89.75*2.5*0.0*2.8*1.57*0.9*6.24*3.5*3.05*11.0*0.41*9*5*0*7*4*1*2nd and 3rd grade*simple
93.64*3.1*0.0*6.34*4.5*3.8*12.45*5.75*3.58*18.0*1.4*28*19*1*23*13*3*3rd and 4th grade*simple
28.84*13.5*0.0*18.56*16.18*15.9*11.91*15.5*6.78*23.0*1.53*33*10*5*17*6*7*15th and 16th grade*simple
46.27*10.9*0.0*12.66*13.51*12.3*9.24*12.75*5.25*22.5*2.63*56*21*8*33*12*8*12th and 13th grade*simple
83.66*4.8*0.0*8.28*8.63*7.5*10.35*7.5*4.0*18.0*0.91*17*10*1*13*5*2*7th and 8th grade*simple
54.22*9.9*0.0*10.33*10.55*10.5*10.05*11.5*5.51*24.0*2.48*53*20*4*34*14*9*10th and 11th grade*simple
62.34*6.8*0.0*8.04*10.58*7.7*12.86*5.0*4.02*11.0*0.69*14*5*1*9*2*2*7th and 8th grade*simple
66.41*11.5*0.0*12.0*7.09*13.0*11.44*15.5*7.08*43.0*1.82*39*21*0*30*13*7*11th and 12th grade*simple
10.91*16.2*0.0*22.76*19.78*19.0*14.18*18.0*7.68*24.0*1.76*38*8*7*18*6*9*-1th and 0th grade*simple
55.91*7.2*0.0*14.23*9.87*7.0*8.5*5.0*4.28*10.0*0.54*12*4*2*7*3*2*6th and 7th grade*simple
85.18*4.2*0.0*6.34*7.52*6.0*10.39*6.0*3.96*16.0*1.56*30*17*1*23*9*4*5th and 6th grade*simple
116.15*-1.5*0.0*2.4*-0.54*-0.5*6.57*2.5*1.68*9.0*0.34*6*6*0*6*3*0*-1th and 0th grade*simple
99.06*3.0*0.0*7.18*7.13*6.4*8.17*7.25*3.48*19.5*1.87*33*27*1*29*10*2*6th and 7th grade*simple
58.62*10.3*0.0*12.21*12.53*14.2*9.94*14.0*5.85*25.0*1.65*31*14*2*21*4*5*9th and 10th grade*simple
42.38*10.3*0.0*18.13*15.65*12.5*13.44*10.5*6.11*15.0*1.04*21*7*4*12*3*5*10th and 11th grade*simple
45.42*9.2*0.0*10.27*11.57*8.7*11.98*5.5*5.93*12.5*1.44*32*8*3*18*7*8*11th and 12th grade*simple
53.21*10.3*0.0*13.87*11.42*11.9*10.67*13.0*5.77*26.0*1.37*28*12*3*18*8*5*10th and 11th grade*simple
95.17*2.5*0.0*4.0*3.28*2.4*10.45*5.0*3.97*16.0*0.59*12*8*0*10*6*2*2nd and 3rd grade*simple
83.66*4.8*0.0*8.28*5.9*5.4*12.78*7.5*4.0*19.0*0.82*17*11*1*13*6*2*5th and 6th grade*simple
62.68*8.7*0.0*9.15*12.12*12.3*12.84*13.0*4.25*21.0*1.34*25*12*3*17*4*2*12th and 13th grade*simple
69.45*10.3*0.0*12.28*8.59*13.7*9.07*19.0*5.28*40.0*1.82*35*22*3*27*13*2*8th and 9th grade*simple
46.1*13.0*0.0*18.0*11.78*15.0*10.56*19.5*6.77*36.0*1.87*40*16*6*25*11*7*10th and 11th grade*simple
45.42*9.2*0.0*8.04*15.11*11.3*14.61*5.0*6.89*12.0*0.79*16*4*1*9*3*5*14th and 15th grade*simple
92.12*3.6*0.0*5.2*1.9*1.7*9.14*6.0*4.0*19.0*0.68*15*11*0*13*6*2*1st and 2nd grade*simple
49.49*13.8*0.0*20.0*9.59*15.4*10.91*22.0*7.65*49.0*2.04*46*22*6*30*19*9*10th and 11th grade*simple
41.36*10.7*0.0*11.35*15.3*12.6*12.78*9.0*5.98*17.0*1.12*23*6*3*13*4*5*10th and 11th grade*simple
54.56*11.9*0.0*13.2*8.07*12.2*9.3*17.5*5.74*38.0*1.65*37*18*4*25*13*4*11th and 12th grade*simple
78.25*4.8*0.0*8.0*6.47*4.5*9.66*5.5*4.4*15.5*1.31*27*15*2*20*11*5*4th and 5th grade*simple
83.66*4.8*0.0*5.2*7.7*6.5*10.35*6.0*4.66*18.0*0.87*17*9*0*13*5*3*5th and 6th grade*simple
80.28*4.1*0.0*8.2*6.45*4.4*7.98*4.5*4.12*12.0*0.54*11*6*1*8*4*2*4th and 5th grade*simple
89.08*4.8*0.0*6.4*10.73*10.4*10.35*10.5*3.1*20.0*1.19*19*14*1*16*4*0*10th and 11th grade*simple
51.18*11.1*0.0*15.0*11.31*12.4*10.16*14.75*6.24*28.0*2.97*65*22*7*40*16*12*14th and 15th grade*simple
64.71*8.0*0.0*11.33*10.72*9.6*12.8*9.0*5.25*20.0*1.1*23*10*2*15*5*4*7th and 8th grade*simple
70.29*5.8*0.0*8.01*5.36*3.7*6.6*5.25*3.08*14.0*1.2*29*12*2*19*9*2*5th and 6th grade*simple
86.71*3.7*0.0*6.0*6.76*5.2*11.24*5.0*3.97*15.5*1.35*26*15*1*20*11*4*5th and 6th grade*simple
60.31*7.6*0.0*8.04*16.86*14.0*14.23*7.0*5.52*16.0*1.03*18*7*2*11*5*4*7th and 8th grade*simple
42.38*10.3*0.0*14.8*14.2*12.0*9.5*10.5*5.4*14.0*1.03*22*6*3*12*2*4*10th and 11th grade*simple
92.12*3.6*0.0*5.2*3.7*3.5*9.14*6.5*4.0*19.0*0.75*16*10*0*13*6*2*3rd and 4th grade*simple
116.15*-1.5*0.0*2.4*0.92*0.0*11.83*2.25*1.68*9.0*0.69*12*12*0*12*6*0*-1th and 0th grade*simple
87.72*3.3*0.0*3.6*6.06*4.0*9.35*4.0*3.06*11.0*0.59*12*6*0*9*2*1*3rd and 4th grade*simple
48.13*12.3*0.0*12.68*13.76*15.3*13.7*14.0*7.45*31.0*1.81*36*13*2*23*8*9*13th and 14th grade*simple
65.73*7.6*0.0*14.17*10.32*8.8*9.97*10.5*5.27*18.0*1.01*21*10*3*14*4*4*7th and 8th grade*simple
84.17*4.6*0.0*8.2*7.35*6.1*9.31*7.0*3.98*17.5*1.66*32*20*2*25*10*4*6th and 7th grade*simple
33.25*20.1*0.0*20.14*10.11*23.7*10.38*27.0*9.57*63.0*3.17*69*27*2*46*17*12*19th and 20th grade*simple
82.65*5.2*0.0*7.03*9.27*9.4*14.48*7.75*4.04*21.5*2.09*37*21*2*28*15*4*7th and 8th grade*simple
87.72*3.3*0.0*8.04*9.31*6.6*11.1*5.0*4.02*13.0*0.66*12*7*1*9*4*2*-1th and 0th grade*simple
66.07*9.5*0.0*12.44*6.21*8.8*6.16*15.5*4.72*35.0*1.32*31*17*4*22*13*2*8th and 9th grade*simple
66.23*7.4*0.0*9.84*8.58*7.8*8.98*8.5*4.34*19.5*1.9*41*17*3*27*12*5*8th and 9th grade*simple
44.07*13.8*0.0*16.73*9.0*14.1*11.41*20.0*6.88*40.0*1.85*42*17*4*27*13*7*13th and 14th grade*simple
71.82*5.2*0.0*3.2*10.11*7.9*9.95*3.5*4.12*10.0*0.63*12*4*0*8*2*2*9th and 10th grade*simple
36.97*16.6*0.0*19.48*10.28*17.6*10.9*23.5*7.66*49.0*2.34*53*22*6*34*15*8*10th and 11th grade*simple
60.31*7.6*0.0*11.67*8.97*6.8*11.36*7.0*5.52*16.0*0.78*18*7*2*11*5*4*6th and 7th grade*simple
63.02*10.7*0.0*13.2*7.38*12.0*8.03*16.5*5.74*34.0*1.63*36*16*2*25*9*4*7th and 8th grade*simple
51.85*8.8*0.0*8.04*12.62*10.2*8.49*7.5*3.95*14.0*0.9*19*5*2*11*3*2*8th and 9th grade*simple
70.8*5.6*0.0*8.04*6.7*4.5*8.47*5.5*4.02*13.0*1.2*27*12*3*18*8*4*5th and 6th grade*simple
49.83*15.8*0.0*18.36*9.41*19.3*11.75*24.0*8.46*54.0*2.57*54*27*3*38*16*10*15th and 16th grade*simple
72.16*7.2*0.0*11.4*6.73*6.6*11.34*10.5*4.71*25.0*1.0*22*13*2*16*9*3*6th and 7th grade*simple
63.36*6.4*0.0*13.2*15.91*12.6*11.93*5.5*4.12*12.0*0.75*13*5*2*8*4*2*5th and 6th grade*simple
58.62*10.3*0.0*14.11*10.91*12.6*12.95*15.0*6.26*29.0*1.54*31*14*3*21*8*6*12th and 13th grade*simple
56.26*15.4*0.0*19.0*9.88*20.5*10.75*24.5*8.2*57.0*2.73*53*31*3*40*17*8*9th and 10th grade*simple
69.79*6.0*0.0*10.0*9.08*6.9*11.24*6.0*5.26*15.5*1.45*30*13*3*20*11*7*5th and 6th grade*simple
59.64*9.9*0.0*8.0*10.27*11.4*10.16*11.0*5.81*27.0*1.42*29*11*0*20*7*5*9th and 10th grade*simple
53.55*12.3*0.0*15.02*10.68*14.2*9.18*16.5*6.82*36.0*1.84*39*16*3*26*10*7*9th and 10th grade*simple
24.45*19.3*0.0*20.46*17.07*25.5*12.59*27.0*8.69*44.0*3.31*63*24*6*38*6*11*12th and 13th grade*simple
61.33*7.2*0.0*6.0*11.69*10.4*12.03*6.5*3.97*15.5*1.67*31*14*4*20*11*4*6th and 7th grade*simple
80.28*4.1*0.0*3.2*6.45*5.6*11.93*4.5*4.12*9.0*0.57*11*5*0*8*1*2*5th and 6th grade*simple
55.92*13.4*0.0*15.3*9.41*17.6*10.65*21.0*6.16*45.0*2.29*44*22*2*32*13*3*9th and 10th grade*simple
46.44*8.8*0.0*13.2*10.11*8.5*9.95*6.5*4.12*11.0*0.65*14*4*2*8*3*2*8th and 9th grade*simple
61.33*7.2*0.0*12.0*10.82*8.1*10.45*6.5*4.83*13.0*0.76*16*6*2*10*3*3*6th and 7th grade*simple
68.1*8.7*0.0*12.0*10.85*12.4*10.94*14.0*4.95*28.0*1.48*28*16*2*20*8*3*10th and 11th grade*simple
71.31*5.4*0.0*8.11*6.57*5.0*9.63*5.0*4.06*12.0*1.18*26*10*2*17*7*4*4th and 5th grade*simple
97.54*3.6*0.0*6.4*0.17*3.1*10.35*9.0*3.63*24.0*0.82*17*15*0*16*8*1*3rd and 4th grade*simple
37.3*12.3*0.0*13.86*13.8*13.1*11.91*13.5*6.78*24.0*1.38*30*8*4*17*7*7*13th and 14th grade*simple
22.41*13.9*0.0*14.0*11.13*9.9*11.75*11.0*6.97*23.0*1.12*30*8*3*15*8*7*13th and 14th grade*simple
63.53*10.5*0.0*12.25*7.14*10.8*8.07*14.75*5.35*36.5*3.06*67*36*3*49*24*6*10th and 11th grade*simple
81.63*5.6*0.0*6.0*7.24*6.8*8.59*7.0*4.67*21.0*0.97*20*10*0*15*6*3*5th and 6th grade*simple
25.12*17.0*0.0*18.5*17.71*21.7*12.15*21.5*8.19*38.0*2.59*53*14*5*29*9*11*21st and 22nd grade*simple
24.78*15.0*0.0*16.02*12.01*13.5*9.94*17.0*6.67*30.0*1.6*39*12*5*21*9*7*16th and 17th grade*simple
38.66*13.8*0.0*19.6*11.78*14.5*11.41*19.0*7.09*32.0*1.79*40*15*6*24*8*8*11th and 12th grade*simple
91.11*4.0*0.0*8.46*7.01*6.1*8.84*7.5*3.43*19.0*0.9*17*12*1*14*5*1*7th and 8th grade*simple
50.84*9.2*0.0*11.47*14.2*11.7*12.13*9.0*5.4*17.0*1.01*20*7*3*12*5*4*11th and 12th grade*simple
86.03*6.0*0.0*9.71*8.36*9.4*9.57*11.5*4.42*29.0*1.26*22*17*1*19*10*2*9th and 10th grade*simple
66.74*7.2*0.0*8.28*9.03*7.9*12.78*7.5*5.98*19.0*0.93*20*7*1*13*6*5*7th and 8th grade*simple
78.25*4.8*0.0*8.0*6.76*4.8*7.29*5.5*3.97*15.0*0.66*14*7*1*10*5*2*4th and 5th grade*simple
75.2*6.0*0.0*8.28*9.5*8.2*11.57*7.5*4.66*18.0*0.94*18*9*1*13*5*3*7th and 8th grade*simple
78.59*6.8*0.0*7.2*10.79*11.4*11.55*11.5*5.29*26.0*1.34*24*13*1*18*8*4*11th and 12th grade*simple
58.62*10.3*0.0*10.3*10.33*12.0*11.45*12.5*6.67*27.0*1.5*31*12*1*21*6*7*9th and 10th grade*simple
78.25*4.8*0.0*4.0*6.18*4.3*8.87*4.5*3.97*15.0*0.65*14*6*0*10*5*2*4th and 5th grade*simple
64.38*12.2*0.0*15.3*9.24*16.2*11.64*20.0*6.69*45.0*2.16*41*25*2*32*13*5*11th and 12th grade*simple
54.22*9.9*0.0*11.51*10.03*12.6*13.77*14.0*6.27*25.0*1.35*27*11*3*17*8*6*9th and 10th grade*simple
72.16*7.2*0.0*8.9*9.63*9.8*10.35*11.0*4.71*22.0*1.16*22*12*1*16*6*3*9th and 10th grade*simple
33.25*20.1*0.0*20.14*9.71*23.4*11.41*29.0*9.57*69.0*3.13*67*30*3*46*23*12*19th and 20th grade*simple
74.19*6.4*0.0*11.31*8.63*7.4*9.97*8.5*5.27*22.0*0.95*20*10*2*14*8*4*8th and 9th grade*simple
70.29*5.8*0.0*5.91*11.16*8.8*9.93*4.75*3.54*11.0*1.51*28*11*1*19*3*3*5th and 6th grade*simple
84.68*4.4*0.0*6.47*6.48*5.4*11.47*6.5*3.96*19.0*1.56*30*20*2*24*14*4*5th and 6th grade*simple
47.79*10.3*0.0*11.33*9.21*8.7*12.8*9.0*6.97*21.0*1.06*26*7*2*15*6*7*8th and 9th grade*simple
54.9*13.8*0.0*18.05*10.57*17.8*11.49*22.0*8.1*44.0*2.34*47*23*4*33*11*10*10th and 11th grade*simple
91.11*4.0*0.0*8.46*6.14*5.4*6.59*7.5*4.04*21.0*0.87*17*12*1*14*7*2*6th and 7th grade*simple
35.95*16.9*0.0*19.71*11.15*19.2*12.59*24.0*8.23*49.0*2.53*55*25*5*35*14*10*19th and 20th grade*simple
80.62*6.0*0.0*8.9*5.62*6.3*9.36*10.5*4.17*24.0*0.98*20*14*1*16*8*2*5th and 6th grade*simple
61.33*7.2*0.0*4.0*9.66*7.6*10.45*4.5*3.97*13.0*0.75*16*4*0*10*3*2*7th and 8th grade*simple
71.14*7.6*0.0*6.8*8.0*8.7*10.05*11.0*4.25*22.0*1.15*23*12*1*17*5*2*7th and 8th grade*simple
77.57*7.2*0.0*9.71*8.36*10.6*9.57*13.0*4.88*27.0*1.34*25*14*1*19*8*3*9th and 10th grade*simple
56.25*9.1*0.0*14.0*9.56*8.7*8.59*11.0*5.25*20.0*1.06*24*9*3*15*5*4*8th and 9th grade*simple
52.53*12.6*0.0*13.76*11.38*15.6*11.41*16.5*6.88*36.0*1.98*40*17*2*27*9*7*12th and 13th grade*simple
78.25*4.8*0.0*12.0*6.76*5.2*13.61*6.5*3.97*14.0*0.68*14*8*2*10*4*2*6th and 7th grade*simple
83.66*4.8*0.0*5.2*8.63*7.2*9.14*6.0*4.0*18.0*0.9*17*9*0*13*5*2*5th and 6th grade*simple
48.47*14.2*0.0*17.56*12.14*17.9*10.78*20.5*7.43*44.0*2.31*47*20*4*31*13*8*17th and 18th grade*simple
37.3*12.3*0.0*13.86*12.12*11.5*8.19*14.0*5.26*26.0*1.29*30*11*5*17*9*4*11th and 12th grade*simple
68.77*6.4*0.0*8.04*11.58*8.9*7.05*7.0*3.17*14.0*0.85*17*7*2*11*3*1*6th and 7th grade*simple
91.11*4.0*0.0*5.6*3.65*4.4*7.71*8.0*3.43*24.0*0.82*17*11*0*14*10*1*3rd and 4th grade*simple
69.79*6.0*0.0*6.0*9.08*7.8*11.24*6.0*3.97*15.5*1.51*30*14*3*20*11*4*5th and 6th grade*simple
69.11*8.3*0.0*11.81*6.56*7.7*10.4*12.0*5.33*30.0*1.16*26*15*2*19*11*4*7th and 8th grade*simple
74.19*6.4*0.0*8.46*9.91*8.8*11.1*8.0*4.66*20.0*1.01*19*10*1*14*6*3*8th and 9th grade*simple
62.68*8.7*0.0*11.51*12.47*11.8*10.98*12.0*4.75*23.0*1.31*26*12*3*17*6*3*11th and 12th grade*simple
60.31*7.6*0.0*8.04*7.93*5.9*8.49*7.0*3.95*14.0*0.75*18*6*2*11*3*2*7th and 8th grade*simple
82.14*5.4*0.0*7.18*6.14*5.8*7.62*7.25*4.07*19.5*1.81*38*21*1*29*10*4*5th and 6th grade*simple
48.13*12.3*0.0*14.42*12.77*14.8*8.9*17.0*5.58*33.0*1.78*36*16*4*23*10*4*12th and 13th grade*simple
81.63*5.6*0.0*8.67*7.24*7.7*8.59*8.75*4.39*22.5*2.03*40*22*2*30*15*5*8th and 9th grade*simple
77.57*7.2*0.0*9.71*8.36*9.4*8.73*11.5*5.33*29.0*1.26*25*14*1*19*10*4*8th and 9th grade*simple
81.63*5.6*0.0*7.33*6.08*6.5*12.28*8.0*4.39*22.5*1.91*38*23*1*30*15*5*5th and 6th grade*simple
83.15*5.0*0.0*6.88*8.11*6.9*8.4*7.5*3.38*19.5*1.82*35*21*2*27*12*2*7th and 8th grade*simple
106.67*0.1*0.0*2.8*-0.87*-1.9*8.5*3.0*3.05*11.0*0.35*8*6*0*7*4*1*-1th and 0th grade*simple
55.4*7.4*0.0*11.0*11.67*8.4*11.38*4.75*4.76*10.0*1.22*25*8*3*15*5*5*11th and 12th grade*simple
64.54*10.1*0.0*12.8*6.74*10.8*14.21*15.75*6.17*36.5*3.0*66*32*4*47*26*11*10th and 11th grade*simple
51.18*11.1*0.0*14.0*10.85*11.9*11.73*14.0*6.24*30.0*1.45*32*13*3*20*10*6*11th and 12th grade*simple
56.59*11.1*0.0*14.42*17.82*18.9*13.02*16.0*6.7*28.0*2.07*35*15*3*23*5*7*-1th and 0th grade*simple
92.12*3.6*0.0*5.2*9.96*8.2*9.14*6.0*3.33*18.0*0.94*16*10*0*13*5*1*9th and 10th grade*simple
106.16*0.3*0.0*3.0*6.63*4.3*9.27*3.25*2.47*8.5*1.03*16*14*0*15*2*1*-1th and 0th grade*simple
26.47*12.3*0.0*18.95*16.34*12.8*12.79*9.0*6.3*14.0*0.98*22*6*4*11*3*5*12th and 13th grade*simple
76.72*5.4*0.0*4.6*8.8*7.1*9.01*5.25*4.33*14.0*1.63*32*14*0*23*5*5*4th and 5th grade*simple
108.03*1.7*0.0*5.6*2.43*2.4*5.46*6.5*2.81*21.0*0.73*14*14*0*14*7*0*1st and 2nd grade*simple
48.47*14.2*0.0*16.27*5.18*12.4*10.27*21.5*6.32*49.0*1.78*45*24*4*31*18*4*10th and 11th grade*simple
77.06*7.4*0.0*9.85*6.96*8.7*8.25*11.75*4.69*27.0*2.48*50*30*2*39*15*5*6th and 7th grade*simple
35.62*21.2*0.0*23.88*9.13*26.4*10.77*34.0*9.66*73.0*3.54*73*39*4*52*21*9*-1th and 0th grade*simple
73.85*4.5*0.0*5.73*8.63*6.3*11.83*3.0*3.83*8.0*0.93*18*7*1*12*4*3*5th and 6th grade*simple
37.98*10.0*0.0*8.2*12.25*11.4*13.9*6.5*4.12*10.0*0.72*15*4*2*8*2*2*11th and 12th grade*simple
36.28*12.7*0.0*11.64*11.77*11.6*7.16*14.5*4.81*27.0*1.35*32*11*5*18*9*3*11th and 12th grade*simple
86.71*3.7*0.0*6.0*7.63*5.5*10.45*5.0*4.4*15.5*1.37*26*15*1*20*11*5*5th and 6th grade*simple
68.1*8.7*0.0*14.0*8.82*10.0*10.16*13.5*5.38*28.0*1.34*28*16*3*20*8*4*8th and 9th grade*simple
56.59*11.1*0.0*10.94*10.28*13.0*9.58*13.5*5.58*35.0*1.65*35*15*1*23*12*4*10th and 11th grade*simple
88.74*2.9*0.0*8.2*7.55*5.6*9.95*4.75*3.58*10.0*1.15*21*13*2*16*4*3*5th and 6th grade*simple
